state,district,rows,rank_1,rank_1_R2,rank_2,rank_2_R2,rank_3,rank_3_R2
Madhya Pradesh,TIKAMGARH,486,XGBoost,0.5742249026960492,Random Forest,0.0,Persistence,-0.3238121641718543
Madhya Pradesh,UJJAIN,486,XGBoost,0.9622394812104088,Random Forest,0.0,Persistence,-0.9038829686212516
Madhya Pradesh,VIDISHA,486,Random Forest,1.0,XGBoost,0.843859348193313,Persistence,-0.6123888974883276
Maharashtra,Ahmadnagar,486,Random Forest,1.0,XGBoost,0.9302626030568634,Persistence,-1.7820844838720324
Maharashtra,Akola,486,XGBoost,0.8531072632972206,Random Forest,0.0,Persistence,-2.483627774115304
Maharashtra,Amravati,486,XGBoost,0.5745125703761872,Random Forest,0.0,Persistence,-1.9887093079885143
Maharashtra,Aurangabad,486,XGBoost,0.8131660547214183,Random Forest,0.0,Persistence,-0.8655812582525937
Maharashtra,Beed,486,XGBoost,0.0063454737214901,Random Forest,0.0,Persistence,-4.058059864324063
Maharashtra,Bhandara,486,XGBoost,0.5894031913926835,Random Forest,0.0,Persistence,-1.9669587771115773
Maharashtra,Buldana,486,XGBoost,0.3837702871773306,Random Forest,0.0,Persistence,-3.542864944435401
Maharashtra,Chandrapur,486,XGBoost,0.6423316061243841,Random Forest,0.0,Persistence,-0.6137211523830204
Maharashtra,Dhule,486,XGBoost,1.0593534620707117,Random Forest,0.0,Persistence,-5.783684078804773
Maharashtra,Gadchiroli,486,Random Forest,1.0,XGBoost,0.8586373835986972,Persistence,-0.196717646945788
Maharashtra,Gondia,486,Random Forest,1.0,XGBoost,0.5539883119844297,Persistence,-0.1772126699542684
Maharashtra,Jalgaon,486,XGBoost,0.6782061960738996,Random Forest,0.0,Persistence,-5.825481818968521
Maharashtra,Jalna,486,Random Forest,1.0,XGBoost,0.6865123671122724,Persistence,-1.3632991048899863
Maharashtra,Kolhapur,486,XGBoost,0.0731082728099812,Random Forest,0.0,Persistence,-3.6744916799242144
Maharashtra,Latur,486,XGBoost,0.7689980775598461,Random Forest,0.0,Persistence,-1.63074598800404
Maharashtra,Nagpur,486,XGBoost,1.2103593404356838,Random Forest,0.0,Persistence,-3.715407199201576
Maharashtra,Nanded,486,XGBoost,0.9819237548925368,Random Forest,0.0,Persistence,-2.0223533814486
Maharashtra,Nandurbar,486,XGBoost,0.6296518234354386,Random Forest,0.0,Persistence,-1.6632857663040888
Maharashtra,Nashik,486,XGBoost,0.4986846053645742,Random Forest,0.0,Persistence,-0.6611286551770272
Maharashtra,Parbhani,486,XGBoost,0.2865902573246726,Random Forest,0.0,Persistence,-0.9196119796673544
Maharashtra,Pune,486,XGBoost,0.0358652962876551,Random Forest,0.0,Persistence,-1.7470332605234842
Maharashtra,Raigad,486,XGBoost,0.6716948004005595,Random Forest,0.0,Persistence,-2.3975282536450133
Maharashtra,Ratnagiri,485,XGBoost,41.04327756212189,Random Forest,0.0,Persistence,-3.979941663930157
Maharashtra,Sindudurg,486,XGBoost,0.5397086241190658,Random Forest,0.0,Persistence,-1.4863060249015765
Maharashtra,Solapur,486,XGBoost,0.9343191859627376,Random Forest,0.0,Persistence,-8.310161999676325
Maharashtra,Thane,486,XGBoost,0.0264590317496601,Random Forest,0.0,Persistence,-4.234645841414862
Maharashtra,Wardha,486,XGBoost,0.2911357692625975,Random Forest,0.0,Persistence,-1.6337364719246597
Maharashtra,Washim,486,XGBoost,0.567984873681216,Random Forest,0.0,Persistence,-2.88774101046758
Maharashtra,Yavatmal,486,XGBoost,0.199373600161487,Random Forest,0.0,Persistence,-1.9742248559021385
Meghalaya,East Jaintia Hills,486,XGBoost,0.1051088049198881,Random Forest,0.0,Persistence,-1.511992673564992
Meghalaya,East Khasi Hills,486,XGBoost,1.1215793979963993,Random Forest,0.0,Persistence,-6.480707877886653
Meghalaya,North Garo Hills,486,XGBoost,0.0604982817815462,Random Forest,0.0,Persistence,-3.324140230806763
Meghalaya,RI BHOI,486,XGBoost,1.016672669216323,Random Forest,0.0,Persistence,-2.895075348150259
Meghalaya,west Garo Hills,486,Random Forest,1.0,XGBoost,0.5397003894527286,Persistence,-0.4424267600839635
Nagaland,DIMAPUR,486,XGBoost,0.0603853481372858,Random Forest,0.0,Persistence,-0.4256485647044699
Odisha,ANUGUL,486,XGBoost,1.2260862214840706,Random Forest,0.0,Persistence,-3.6296946260721006
Odisha,BALANGIR,486,XGBoost,0.9444131930523854,Random Forest,0.0,Persistence,-0.01692283574847
Odisha,BARGARH,486,XGBoost,1.1139549096961965,Random Forest,0.0,Persistence,-3.9560403950041536
Odisha,Baleshwar,486,XGBoost,0.8636724594588272,Random Forest,0.0,Persistence,-1.8062259071748183
Odisha,CUTTACK,486,XGBoost,0.4559450994776254,Random Forest,0.0,Persistence,-1.0438666321827412
Odisha,DHENKANAL,486,XGBoost,0.5750670702639711,Random Forest,0.0,Persistence,-1.9427607462882095
Odisha,GAJAPATI,486,XGBoost,0.3524519713579689,Random Forest,0.0,Persistence,-2.937945856858026
Odisha,GANJAM,486,XGBoost,0.1552186700104685,Random Forest,0.0,Persistence,-5.28823677050351
Odisha,JHARSUGUDA,486,XGBoost,0.0841661161986003,Random Forest,0.0,Persistence,-8.166543861407408
Odisha,KALAHANDI,486,XGBoost,0.9418248774694216,Random Forest,0.0,Persistence,-4.96624006518457
Odisha,KANDHAMAL,486,XGBoost,0.4189505447260482,Random Forest,0.0,Persistence,-1.1715234058494688
Odisha,KENDRAPARA,486,XGBoost,0.1875135399747712,Random Forest,0.0,Persistence,-9.158631972044208
Odisha,KENDUJHAR,486,XGBoost,0.0576640393292086,Random Forest,0.0,Persistence,-1.910051231078814
Odisha,KHORDHA,486,XGBoost,0.4796390906686948,Random Forest,0.0,Persistence,-0.4253811511736507
Odisha,KORAPUT,486,XGBoost,0.1229693201279672,Random Forest,0.0,Persistence,-2.612610476210485
Odisha,MALKANGIRI,486,XGBoost,0.0991913265638795,Random Forest,0.0,Persistence,-0.4296830369188666
Odisha,NAYAGARH,486,XGBoost,0.0774351954770619,Random Forest,0.0,Persistence,-1.85726479664862
Odisha,NUAPADA,486,XGBoost,0.6421016022820162,Random Forest,0.0,Persistence,-0.0604017918125285
Odisha,Nabarangapur,486,Random Forest,1.0,XGBoost,0.4354648482956179,Persistence,-0.9417222484476512
Odisha,PURI,486,XGBoost,1.278875183489342,Random Forest,0.0,Persistence,-1.0739484124896397
Odisha,RAYAGADA,486,Random Forest,1.0,XGBoost,0.47061983552187,Persistence,-0.1179614633669301
Puducherry,Karaikal,486,XGBoost,0.5827260097908827,Random Forest,0.0,Persistence,-0.4138009938439
Puducherry,Puducherry,486,XGBoost,0.988527704322951,Random Forest,0.0,Persistence,-0.1274399810079078
Punjab,AMRITSAR,373,XGBoost,0.7568348810853089,Random Forest,0.0,Persistence,-0.0291125424933809
Punjab,BARNALA,365,XGBoost,1.485350844419812,Random Forest,1.0,Persistence,-0.4152683827345471
Punjab,BATHINDA,368,XGBoost,0.7420871085130207,Random Forest,0.0,Persistence,-5.087509259478843
Punjab,FARIDKOT,359,Random Forest,1.0,XGBoost,0.997726736496485,Persistence,-1.229321244370572
Punjab,FATEHGARH SAHIB,342,Random Forest,1.0,XGBoost,0.9112369346199696,Persistence,-0.0517531302368112
Punjab,FAZILKA,369,XGBoost,0.8771478289953605,Random Forest,0.0,Persistence,-1.085626362757799
Punjab,FEROZEPUR,368,XGBoost,0.5710887486025856,Random Forest,0.0,Persistence,-0.1813451142795203
Punjab,GURDASPUR,252,XGBoost,0.2502862775379786,Random Forest,0.0,Persistence,-3.496630663932181
Punjab,HOSHIARPUR,371,XGBoost,0.8928273641935331,Random Forest,0.0,Persistence,-15.08965783788172
Punjab,JALANDHAR,193,Random Forest,1.0,XGBoost,0.2691991239195906,Persistence,-0.0551283048143975
Punjab,KAPURTHALA,369,XGBoost,0.6370576407116116,Random Forest,0.0,Persistence,-0.2310287215641697
Punjab,LUDHIANA,276,XGBoost,12.8427684762765,Random Forest,0.0,Persistence,-4.179656585664395
Punjab,MUKATSAR,486,XGBoost,1.5149760328912545,Random Forest,1.0,Persistence,-1.577983055022533
Punjab,PATIALA,486,XGBoost,0.9167392228436012,Random Forest,0.0,Persistence,-2.231625039845205
Punjab,ROPAR,232,XGBoost,0.6769396842061361,Random Forest,0.0,Persistence,-2.651016756980102
Punjab,SANGRUR,367,Random Forest,1.0,XGBoost,0.9233576072215544,Persistence,-0.2289703092101926
Punjab,SAS NAGAR,442,Random Forest,1.0,XGBoost,0.6035581418876387,Persistence,-0.0302742790376406
Punjab,SBS NAGAR,373,XGBoost,1.0194680245981238,Random Forest,0.0,Persistence,-0.286580825286393
Rajasthan,AJMER,486,XGBoost,0.0400648235250277,Random Forest,0.0,Persistence,-0.3397375563886602
Rajasthan,ALWAR,486,XGBoost,0.9946017449962372,Random Forest,0.0,Persistence,-0.4181330437960684
Rajasthan,BANSWARA,476,Random Forest,1.0,XGBoost,0.6490009989841594,Persistence,-0.0546666095257986
Rajasthan,BARMER,374,XGBoost,0.7944156276109188,Random Forest,0.0,Persistence,-0.5033177684934571
Rajasthan,BHARATPUR,486,XGBoost,0.8419590108600108,Random Forest,0.0,Persistence,-0.2041942006282757
Rajasthan,BHILWARA,486,XGBoost,0.2584496383212319,Random Forest,0.0,Persistence,-0.3909707676969145
Rajasthan,BIKANER,486,XGBoost,0.0239936034003291,Random Forest,0.0,Persistence,-4.19565659416092
Rajasthan,BUNDI,388,Random Forest,1.0,XGBoost,0.9526438629200596,Persistence,-1.6387244412704631
Rajasthan,CHITTORGARH,486,XGBoost,1.2624389110355982,Random Forest,0.0,Persistence,-0.2748599360006356
Rajasthan,CHURU,486,XGBoost,0.0024900361099895,Random Forest,0.0,Persistence,-1.001671549491824
Rajasthan,DAUSA,486,XGBoost,0.0455336493408291,Random Forest,0.0,Persistence,-0.3400363675259392
Rajasthan,DHOLPUR,486,XGBoost,1.1204998404887403,Random Forest,0.0,Persistence,-3.790051555637516
Rajasthan,DUNGARPUR,486,XGBoost,0.2438421430578349,Random Forest,0.0,Persistence,-0.082888494896735
Rajasthan,GANGANAGAR,486,XGBoost,0.8050593560265937,Random Forest,0.0,Persistence,-0.4311374045011968
Rajasthan,HANUMANGARH,486,XGBoost,1.0986172717611062,Random Forest,1.0,Persistence,-2.0398640333864093
Rajasthan,JAIPUR,482,XGBoost,0.8729932944048323,Random Forest,0.0,Persistence,-0.8176682702639511
Rajasthan,JAISALMER,486,XGBoost,0.2904120289651819,Random Forest,0.0,Persistence,-1.0054215067076075
Rajasthan,JALORE,486,XGBoost,0.9618118865693328,Random Forest,0.0,Persistence,-4.876998565998732
Rajasthan,JHALAWAR,485,XGBoost,0.0458853907575366,Random Forest,0.0,Persistence,-0.1726029046749326
Rajasthan,JHUNJHUNU,433,XGBoost,0.6814850458618875,Random Forest,0.0,Persistence,-0.6824088162555941
Rajasthan,JODHPUR,486,XGBoost,0.4726567386108979,Random Forest,0.0,Persistence,-4.995032241242608
Rajasthan,KARAULI,414,XGBoost,1.0341202053998757,Random Forest,0.0,Persistence,-1.8825273027167972
Rajasthan,KOTA,101,XGBoost,0.6332210765493005,Random Forest,0.0,Persistence,-2.659355476650525
Rajasthan,NAGAUR,465,XGBoost,0.1982348682802422,Random Forest,0.0,Persistence,-4.313188794899534
Rajasthan,PALI,460,XGBoost,0.5003917018441002,Random Forest,0.0,Persistence,-4.717008237145694
Rajasthan,RAJSAMAND,486,XGBoost,0.1678369317069842,Random Forest,0.0,Persistence,-2.035830598025412
Rajasthan,SAWAI MADHOPUR,422,XGBoost,0.6843396111872746,Random Forest,0.0,Persistence,-0.2857821929884623
Rajasthan,SIKAR,486,XGBoost,0.3190351522236643,Random Forest,0.0,Persistence,-2.744671937510111
Rajasthan,SIROHI,486,XGBoost,0.8238064982218385,Random Forest,0.0,Persistence,-1.3784216321285894
Tamil Nadu,Ariyalur,486,XGBoost,0.6979044550366894,Random Forest,0.0,Persistence,-0.0288683323406364
Tamil Nadu,Chengalpattu,486,Random Forest,1.0,XGBoost,0.8480263802830986,Persistence,-0.3133462415314745
Tamil Nadu,Chennai,486,Random Forest,1.0,XGBoost,0.7170212287070962,Persistence,-2.0698234156634148
Tamil Nadu,Coimbatore,486,XGBoost,0.6181379801541862,Random Forest,0.0,Persistence,-2.157456360969837
Tamil Nadu,Cuddalore,486,Random Forest,1.0,XGBoost,0.9885337829245652,Persistence,-2.467316062935116
Tamil Nadu,Dharmapuri,486,XGBoost,0.8332746328215004,Random Forest,0.0,Persistence,-15.657480731570452
Tamil Nadu,Dindigul,486,XGBoost,0.2533843555323746,Random Forest,0.0,Persistence,-0.0787807449099124
Tamil Nadu,Erode,486,XGBoost,1.002143014402628,Random Forest,0.0,Persistence,-0.7592443204990083
Tamil Nadu,Kancheepuram,486,XGBoost,1.0354418162233407,Random Forest,1.0,Persistence,-1.8571023588504945
Tamil Nadu,Kanyakumari,449,Random Forest,1.0,XGBoost,0.3342977137682523,Persistence,-0.5040734481361195
Tamil Nadu,Karur,486,XGBoost,0.2172349502605111,Random Forest,0.0,Persistence,-3.795712990208005
Tamil Nadu,Krishnagiri,486,XGBoost,0.8121832745978298,Random Forest,0.0,Persistence,-2.6241875917567667
Tamil Nadu,Madurai,486,Random Forest,1.0,XGBoost,0.8874426529017942,Persistence,-1.3516424406497871
Tamil Nadu,Nagapattinam,486,XGBoost,0.9566221350177868,Random Forest,0.0,Persistence,-1.704641141762958
Tamil Nadu,Namakkal,486,XGBoost,0.6186168438596057,Random Forest,0.0,Persistence,-1.1602518084550535
Tamil Nadu,Nilgiris,486,XGBoost,0.4765999132271075,Random Forest,0.0,Persistence,-10.81805594899952
Tamil Nadu,Pudukkottai,486,Random Forest,1.0,XGBoost,0.955190012919269,Persistence,-1.0841840949352135
Tamil Nadu,Ramanathapuram,486,XGBoost,0.889566825231216,Random Forest,0.0,Persistence,-3.3497116567086103
Tamil Nadu,Ranipet,486,XGBoost,1.0602203629622418,Random Forest,1.0,Persistence,-2.218893382661702
Tamil Nadu,Salem,486,XGBoost,0.1245210303745114,Random Forest,0.0,Persistence,-3.455725799726288
Tamil Nadu,Sivaganga,486,XGBoost,1.5395916928031006,Random Forest,0.0,Persistence,-0.6560841466354255
Tamil Nadu,Tenkasi,486,XGBoost,0.9453778661752028,Random Forest,0.0,Persistence,-3.4110173423497256
Tamil Nadu,Thanjavur,486,XGBoost,0.9925492466310418,Random Forest,0.0,Persistence,-2.47368680804446
Tamil Nadu,Theni,486,Random Forest,1.0,XGBoost,0.6516782363111987,Persistence,-3.022601801769679
Tamil Nadu,Thiruvannamalai,486,XGBoost,1.0320210212081655,Random Forest,0.0,Persistence,-7.775147755042237
Tamil Nadu,Thoothukudi,486,XGBoost,0.8063004931557953,Random Forest,0.0,Persistence,-0.9377565452026568
Tamil Nadu,Tiruchirappalli,486,XGBoost,0.7069154289929056,Random Forest,0.0,Persistence,-0.0355418744267654
Tamil Nadu,Tirunelveli,486,XGBoost,0.8862704306050484,Random Forest,0.0,Persistence,-1.3582926340636217
Tamil Nadu,Tirupathur,486,XGBoost,0.7761734931158922,Random Forest,0.0,Persistence,-2.6665540996882187
Tamil Nadu,Tiruppur,486,Random Forest,1.0,XGBoost,0.8590467057894902,Persistence,-0.4631161585719001
Tamil Nadu,Tiruvallur,486,XGBoost,1.7621665221696894,Random Forest,0.0,Persistence,-1.7482493058310116
Tamil Nadu,Tiruvannamalai,486,XGBoost,0.9767911062374466,Random Forest,0.0,Persistence,-1.351616686763803
Tamil Nadu,Tiruvarur,486,Random Forest,1.0,XGBoost,0.6292479464848646,Persistence,-1.7734939239302507
Tamil Nadu,Tuticorin,486,XGBoost,0.0176304565871632,Random Forest,0.0,Persistence,-2.5791504327480883
Tamil Nadu,Vellore,486,XGBoost,0.2626488414989474,Random Forest,0.0,Persistence,-3.2023712199869907
Tamil Nadu,Viluppuram,486,XGBoost,1.011817609500189,Random Forest,1.0,Persistence,-6.15293499363483
Tamil Nadu,Virudhunagar,486,XGBoost,2.276407083508989,Random Forest,0.0,Persistence,-10.211249919088615
Telangana,ADILABAD,486,XGBoost,0.4937903327246142,Random Forest,0.0,Persistence,-2.1061419757957998
Telangana,BHADRADRI,486,XGBoost,1.0008137499455534,Random Forest,0.0,Persistence,-1.5903186716641553
Telangana,BHUPALPALLY,486,Random Forest,1.0,XGBoost,0.783563669902231,Persistence,-1.1552510989911426
Telangana,HANAMKONDA,486,XGBoost,0.2943913345603316,Random Forest,0.0,Persistence,-0.9039623410115708
Telangana,HYDERABAD,486,XGBoost,0.4067746828228952,Random Forest,0.0,Persistence,-0.6036077328132323
Telangana,JAGITYAL,486,XGBoost,1.0913033058963495,Random Forest,0.0,Persistence,-0.4670988016529447
Telangana,JANGAON,486,Random Forest,1.0,XGBoost,0.6197318017800401,Persistence,-0.7973270360075244
Telangana,JAYASHANKAR BHUPALAPALLY,486,XGBoost,0.6997578586265719,Random Forest,0.0,Persistence,-4.840337904701832
Telangana,JOGULAMBA(GADWAL),486,XGBoost,0.2862146097061201,Random Forest,0.0,Persistence,-0.0497157300431432
Telangana,KAMAREDDY,486,XGBoost,1.1517828451040817,Random Forest,0.0,Persistence,-3.9047591167417295
Telangana,KARIMNAGAR,486,XGBoost,0.9050936532833084,Random Forest,0.0,Persistence,-4.184265767099627
Telangana,KHAMMAM,486,XGBoost,1.0137996484010894,Random Forest,1.0,Persistence,-0.5208784449067629
Telangana,KUMURAM BHEEM,486,XGBoost,0.3240513189516981,Random Forest,0.0,Persistence,-0.0040831504620306
Telangana,MAHABUBABAD,486,XGBoost,1.1328619129366226,Random Forest,0.0,Persistence,-3.314348972485257
Telangana,MAHBUBNAGAR,486,XGBoost,0.8992050354739256,Random Forest,0.0,Persistence,-0.0522223915091404
Telangana,MANCHERIAL,486,Random Forest,1.0,XGBoost,0.423146255120018,Persistence,-0.1194756615088179
Telangana,MEDAK,486,XGBoost,0.0099370797893742,Random Forest,0.0,Persistence,-3.315023448764628
Telangana,MEDCHAL,486,Random Forest,1.0,XGBoost,0.4430955026520732,Persistence,-0.0519934352214337
Telangana,MULUGU,486,XGBoost,1.0080099103874969,Random Forest,0.0,Persistence,-3.96247655308401
Telangana,NAGARKURNOOL,486,XGBoost,1.1490719378818444,Random Forest,0.0,Persistence,-3.377970990974448
Telangana,NALGONDA,486,XGBoost,0.8211781982328654,Random Forest,0.0,Persistence,-7.764959710985002
Telangana,NARAYANPET,486,XGBoost,0.3756744712516751,Random Forest,0.0,Persistence,-3.321467755205965
Telangana,NIRMAL,486,XGBoost,0.0113174298964823,Random Forest,0.0,Persistence,-4.162714346861954
Telangana,NIZAMABAD,486,XGBoost,0.4742395611142149,Random Forest,0.0,Persistence,-1.151816716207701
Telangana,PEDDAPALLY,486,XGBoost,0.0552240373726306,Random Forest,0.0,Persistence,-1.085833337866183
Telangana,RAJANNA SIRCILLA,486,XGBoost,0.916578904332908,Random Forest,0.0,Persistence,-1.7260277894724236
Telangana,RANGA REDDY,486,XGBoost,0.9461952994543376,Random Forest,0.0,Persistence,-1.6368899255525675
Telangana,SANGA REDDY,486,XGBoost,0.6680220148941628,Random Forest,0.0,Persistence,-0.183321300004088
Telangana,SIDDIPET,486,XGBoost,1.4834370696895491,Random Forest,0.0,Persistence,-6.062010945046771
Telangana,SURYAPET,486,XGBoost,0.6059035953080881,Random Forest,0.0,Persistence,-3.365184424444192
Telangana,VIKARABAD,486,XGBoost,1.5062839223298994,Random Forest,0.0,Persistence,-2.805142605569103
Telangana,WANAPARTHY,486,XGBoost,0.9659430765348576,Random Forest,0.0,Persistence,-2.582733858351665
Telangana,WARANGAL RURAL,486,XGBoost,0.8678406294233001,Random Forest,0.0,Persistence,-1.2139441486048153
Telangana,YADADRI,486,XGBoost,0.7096390879382445,Random Forest,0.0,Persistence,-0.0654555255443352
Tripura,NORTH TRIPURA,486,XGBoost,1.07432332277986,Random Forest,1.0,Persistence,-1.2839364637374224
Tripura,SOUTH TRIPURA,486,XGBoost,0.35820828326328,Random Forest,0.0,Persistence,-1.7502722209181916
Tripura,WEST TRIPURA,486,XGBoost,0.7970807372224957,Random Forest,0.0,Persistence,-3.5686632784860333
Uttar Pradesh,AGRA,486,XGBoost,1.72426956640149,Random Forest,0.0,Persistence,-2.131258959506245
Uttar Pradesh,ALIGARH,486,XGBoost,1.149446691261106,Random Forest,0.0,Persistence,-5.393583301865888
Uttar Pradesh,AMBEDKAR NAGAR,486,XGBoost,0.8064346523220238,Random Forest,0.0,Persistence,-2.3128308375109925
Uttar Pradesh,AZAMGARH,486,XGBoost,0.8686843334379359,Random Forest,0.0,Persistence,-0.0077565997088471
Uttar Pradesh,BAGHPAT,486,XGBoost,0.4234312373612841,Random Forest,0.0,Persistence,-1.2186540104892782
Uttar Pradesh,BAHRAICH,486,XGBoost,1.0911423858333296,Random Forest,0.0,Persistence,-4.875341426175555
Uttar Pradesh,BALLIA,150,XGBoost,0.4599683422494432,Random Forest,0.0,Persistence,-22.44792719919097
Uttar Pradesh,BALRAMPUR,486,XGBoost,0.2543982277609399,Random Forest,0.0,Persistence,-0.235489224462194
Uttar Pradesh,BANDA,486,XGBoost,0.8392736829438863,Random Forest,0.0,Persistence,-1.5337287011636862
Uttar Pradesh,BARABANKI,486,XGBoost,0.971472650155991,Random Forest,0.0,Persistence,-1.0065168004052198
Uttar Pradesh,BIJNOR,486,XGBoost,1.5011003370907436,Random Forest,0.0,Persistence,-1.3074942552811346
Uttar Pradesh,BUDAUN,486,XGBoost,0.4315858798959271,Random Forest,0.0,Persistence,-0.0786205356670084
Uttar Pradesh,Buland Shahar,486,XGBoost,0.912150873053468,Random Forest,0.0,Persistence,-0.4922631973431963
Uttar Pradesh,CHANDAULI,486,XGBoost,1.1712286406759984,Random Forest,0.0,Persistence,-0.0785815812863008
Uttar Pradesh,FATEHPUR,486,XGBoost,1.0733451858012868,Random Forest,0.0,Persistence,-1.6401176849914507
Uttar Pradesh,G.B. Nagar,486,XGBoost,0.6736934754755607,Random Forest,0.0,Persistence,-0.7718525977497057
Uttar Pradesh,GHAZIABAD,486,XGBoost,0.8786123580025693,Random Forest,0.0,Persistence,-0.4772698584963213
Uttar Pradesh,GHAZIPUR,486,XGBoost,1.1741579073904194,Random Forest,0.0,Persistence,-3.3880827797116524
Uttar Pradesh,GORAKHPUR,486,XGBoost,0.9860470238221176,Random Forest,0.0,Persistence,-1.8614047443219488
Uttar Pradesh,HATHRAS,486,XGBoost,1.0457144619444292,Random Forest,0.0,Persistence,-1.98578273742438
Uttar Pradesh,Hapur,486,Random Forest,1.0,XGBoost,0.9545207373250404,Persistence,-0.0737126131577834
Uttar Pradesh,JAUNPUR,486,XGBoost,0.4174552484045963,Random Forest,0.0,Persistence,-0.0368022685292064
Uttar Pradesh,JYOTIBA PHULE NAGAR,486,XGBoost,0.6945871984454997,Random Forest,0.0,Persistence,-0.7533962650315964
Uttar Pradesh,LUCKNOW,486,Random Forest,1.0,XGBoost,0.3812641350451462,Persistence,-1.5947374297517525
Uttar Pradesh,MAU,486,XGBoost,0.8080443947959559,Random Forest,0.0,Persistence,-2.609484300745075
Uttar Pradesh,MEERUT,486,XGBoost,1.5376589640799063,Random Forest,1.0,Persistence,-1.0624583286959188
Uttar Pradesh,MORADABAD,486,XGBoost,0.2211868932028532,Random Forest,0.0,Persistence,-4.940337198335531
Uttar Pradesh,MUZAFFARNAGAR,486,Random Forest,1.0,XGBoost,0.8049060584982659,Persistence,-0.0744638141312186
Uttar Pradesh,PRATAPGARH,486,XGBoost,0.542852066515334,Random Forest,0.0,Persistence,-0.1995851519568481
Uttar Pradesh,RAMPUR,486,XGBoost,1.1112830474967246,Random Forest,0.0,Persistence,-0.7849978001681177
Uttar Pradesh,Raibareli,486,XGBoost,1.0884086612759891,Random Forest,0.0,Persistence,-6.9506527236688935
Uttar Pradesh,SAHARANPUR,486,XGBoost,0.3077976560789379,Random Forest,0.0,Persistence,-0.4894269046705515
Uttar Pradesh,SHAMLI,486,XGBoost,0.2199033007662683,Random Forest,0.0,Persistence,-3.034340895291253
Uttar Pradesh,SHRAWASTI,486,XGBoost,1.1264180011734446,Random Forest,0.0,Persistence,-0.0061830699913238
Uttar Pradesh,SIDDHARTHNAGAR,486,XGBoost,0.981778923203235,Random Forest,0.0,Persistence,-0.0427617968474847
Uttar Pradesh,Sambhal,486,XGBoost,1.3181564368219725,Random Forest,0.0,Persistence,-0.0110194417086018
Uttar Pradesh,VARANASI,486,XGBoost,1.126959418917294,Random Forest,1.0,Persistence,-0.3495657929186273
Uttarakhand,Dehradun,469,XGBoost,0.8622841717968237,Random Forest,0.0,Persistence,-0.3265067835627784
Uttarakhand,Haridwar,320,XGBoost,0.1850918203035058,Random Forest,0.0,Persistence,-0.0690106254503111
Uttarakhand,Nainital,486,XGBoost,1.3731826771571347,Random Forest,0.0,Persistence,-3.151886397250161
Uttarakhand,UDHAM SINGH NAGAR,347,Random Forest,1.0,XGBoost,0.8245724956638415,Persistence,-4.062435325632061
West Bengal,BANKURA,486,XGBoost,0.9526286306901316,Random Forest,0.0,Persistence,-1.5781371335766128
West Bengal,BARDDHAMAN,486,XGBoost,0.986618731927682,Random Forest,0.0,Persistence,-4.626401165614379
West Bengal,BIRBHUM,486,XGBoost,0.0657903532810158,Random Forest,0.0,Persistence,-1.5589450895492791
West Bengal,DAKSHIN DINAJPUR,486,XGBoost,1.037916304421343,Random Forest,0.0,Persistence,-2.832308051801804
West Bengal,East Medinipur,486,XGBoost,0.5155322515628779,Random Forest,0.0,Persistence,-4.994537231291495
West Bengal,HUGLI,486,XGBoost,0.7375859548911002,Random Forest,0.0,Persistence,-1.639699353819524
West Bengal,JHARGRAM,486,XGBoost,0.3983187226801694,Random Forest,0.0,Persistence,-2.555725882747432
West Bengal,KOLKATA,486,XGBoost,0.0350200317645415,Random Forest,0.0,Persistence,-0.2972321732026135
West Bengal,MALDAH,486,XGBoost,0.5952774042060918,Random Forest,0.0,Persistence,-1.7740936508655372
West Bengal,MURSHIDABAD,486,XGBoost,1.0641392922426351,Random Forest,0.0,Persistence,-2.52581348178595
West Bengal,NADIA,486,XGBoost,0.9504381516213471,Random Forest,0.0,Persistence,-1.8820742719453136
West Bengal,NORTH 24 PARGANAS,486,XGBoost,0.6300923645523719,Random Forest,0.0,Persistence,-0.2233299067072254
West Bengal,PASCHIM BARDHAMAN,486,XGBoost,1.1697483925142782,Random Forest,0.0,Persistence,-1.2627157347199192
West Bengal,PURBA BARDHAMAN,486,Random Forest,1.0,XGBoost,0.8028596888476113,Persistence,-7.825551366226989
West Bengal,PURULIYA,486,XGBoost,0.2015192806994156,Random Forest,0.0,Persistence,-2.710391109438866
West Bengal,SOUTH 24 PARGANAS,486,XGBoost,0.9719324020587192,Random Forest,0.0,Persistence,-1.6562202361757965
West Bengal,West Medinipur,486,XGBoost,0.8239439410366433,Random Forest,0.0,Persistence,-0.7947176553369362
Andhra Pradesh,ALLURI SITHARAMA RAJU,486,Persistence,-3.1874052847252186,Random Forest,-3.4112557571936986,XGBoost,-3.43815566716117
Andhra Pradesh,ANAKAPALLE,486,XGBoost,0.6683392229719339,Random Forest,-0.2095770502222573,Persistence,-1.4432949577784495
Andhra Pradesh,ANANTAPUR,486,Persistence,-2.3624217153844778,XGBoost,-2.634678446079988,Random Forest,-2.7394739869124125
Andhra Pradesh,ANANTHAPURAMU,486,XGBoost,0.8447305619025283,Random Forest,0.7476997514132305,Persistence,-2.79691168716796
Andhra Pradesh,ANNAMAYYA,486,XGBoost,0.9925948596860578,Random Forest,0.9865373387726448,Persistence,-6.681081926523832
Andhra Pradesh,BAPATLA,486,XGBoost,-0.1836667779156577,Random Forest,-0.9190789254668236,Persistence,-2.597348402113699
